Time,X,Y,InOpen,InClosed
227,-35.8442,1.59539,0,1
227.04,-36.0412,1.59082,0,1
227.08,-36.1492,1.64636,0,1
227.12,-36.2389,1.62467,0,1
227.16,-36.4274,1.60787,0,1
227.2,-36.4842,1.57938,0,1
227.24,-36.4243,1.52167,0,1
227.28,-36.2389,1.35464,0,1
227.32,-35.9202,1.18324,0,1
227.36,-35.7123,0.842489,0,1
227.4,-35.4339,0.806956,0,1
227.44,-35.1656,0.722376,0,1
227.48,-35.0234,0.602446,0,1
227.52,-34.8512,0.654877,0,1
227.56,-34.7535,0.660554,0,1
227.6,-34.6997,0.706919,0,1
227.64,-34.9537,1.00605,0,1
227.68,-35.0054,1.16447,0,1
227.72,-35.0864,1.2815,0,1
227.76,-35.1864,1.36583,0,1
227.8,-35.248,1.43078,0,1
227.84,-35.3813,1.45884,0,1
227.88,-35.6642,1.47103,0,1
227.92,-35.7837,1.51962,0,1
227.96,-35.9861,1.50318,0,1
228,-36.146,1.43238,0,1
228.04,-36.2487,1.40546,0,1
228.08,-36.335,1.35245,0,1
228.12,-36.4033,1.31758,0,1
228.16,-36.4882,1.26883,0,1
228.2,-36.5761,1.23731,0,1
228.24,-36.6588,1.1935,0,1
228.28,-36.7335,1.197,0,1
228.32,-36.8496,1.24295,0,1
228.36,-36.9124,1.27418,0,1
228.4,-36.9759,1.26436,0,1
228.44,-37.0545,1.2519,0,1
228.48,-36.927,1.19328,0,1
228.52,-36.9655,1.20953,0,1
228.56,-36.9169,1.22228,0,1
228.6,-36.892,1.22529,0,1
228.64,-36.7463,1.24454,0,1
228.68,-36.559,1.09993,0,1
228.72,-36.3283,0.995651,0,1
228.76,-36.1647,0.855442,0,1
228.8,-35.7996,0.764738,0,1
228.84,-35.4976,0.701984,0,1
228.88,-35.4083,0.664401,0,1
228.92,-35.1215,0.636264,0,1
228.96,-34.9251,0.622377,0,1
229,-34.5827,0.630261,0,1
229.04,-34.2925,0.628098,0,1
229.08,-33.897,0.617795,0,1
229.12,-33.4193,0.567947,0,1
229.16,-32.9428,0.570144,0,1
229.2,-32.5026,0.60245,0,1
229.24,-32.1668,0.653455,0,1
229.28,-31.8945,0.563239,0,1
229.32,-31.6967,0.467617,0,1
229.36,-31.5148,0.31443,0,1
229.4,-31.3811,0.23658,0,1
229.44,-31.22,0.108796,0,1
229.48,-31.1345,0.0352331,0,1
229.52,-31.024,-0.1123,0,1
229.56,-31.0796,-0.0860131,0,1
229.6,-31.0504,0.0378374,0,1
229.64,-30.9854,0.313205,0,1
229.68,-30.8815,0.608146,0,1
229.72,-30.7846,0.896955,0,1
229.76,-30.625,1.10082,0,1
229.8,-30.3463,1.27904,0,1
229.84,-29.8685,1.39968,0,1
229.88,-29.2336,1.44151,0,1
229.92,-28.4304,1.52074,0,1
229.96,-27.5838,1.64659,0,1
230,-26.7549,1.74303,0,1
230.04,-26.0199,1.8546,0,1
230.08,-25.4395,1.94455,0,1
230.12,-24.9744,2.05198,0,1
230.16,-24.5584,2.07543,0,1
230.2,-24.2468,1.9685,0,1
230.24,-23.9499,1.76304,0,1
230.28,-23.6649,1.69376,0,1
230.32,-23.3662,1.6391,0,1
230.36,-23.1096,1.63086,0,1
230.4,-22.8658,1.66595,0,1
230.44,-22.7541,1.62956,0,1
230.48,-22.6544,1.62833,0,1
230.52,-22.5117,1.66126,0,1
230.56,-22.3245,1.81904,0,1
230.6,-22.2513,1.88162,0,1
230.64,-22.1064,1.98558,0,1
230.68,-21.9156,2.05408,0,1
230.72,-21.7142,2.13185,0,1
230.76,-21.3686,2.33043,0,1
230.8,-21.0492,2.44572,0,1
230.84,-20.7312,2.51962,0,1
230.88,-20.5783,2.4032,0,1
230.92,-20.338,2.35141,0,1
230.96,-20.0876,2.27962,0,1
231,-19.8455,2.16566,0,1
231.04,-19.571,2.07203,0,1
231.08,-19.2195,1.94701,0,1
231.12,-18.8173,1.81912,0,1
231.16,-18.2871,1.72967,0,1
231.2,-17.7638,1.61672,0,1
231.24,-17.2688,1.55106,0,1
231.28,-16.768,1.51794,0,1
231.32,-16.3492,1.43356,0,1
231.36,-15.9786,1.3901,0,1
231.4,-15.73,1.38791,0,1
231.44,-14.9696,1.67965,0,1
231.48,-14.68,1.86005,0,1
231.52,-14.4885,1.99879,0,1
231.56,-14.3581,2.10549,0,1
231.6,-14.2939,2.1814,0,1
231.64,-14.3138,2.26338,0,1
231.68,-14.3513,2.33926,0,1
231.72,-14.3647,2.40174,0,1
231.76,-14.3633,2.43174,0,1
231.8,-14.3281,2.44671,0,1
231.84,-14.2055,2.44419,0,1
231.88,-14.1021,2.43535,0,1
231.92,-13.9675,2.44273,0,1
231.96,-13.8301,2.45606,0,1
232,-13.6923,2.4721,0,1
232.04,-13.5568,2.48427,0,1
232.08,-13.3937,2.49588,0,1
232.12,-13.2604,2.52789,0,1
232.16,-13.1405,2.56316,0,1
232.2,-13.0092,2.60207,0,1
232.24,-12.9301,2.66301,0,1
232.28,-12.8861,2.69616,0,1
232.32,-12.8503,2.73035,0,1
232.36,-12.8499,2.75954,0,1
232.4,-12.8637,2.78676,0,1
232.44,-12.8776,2.8145,0,1
232.48,-12.9155,2.84933,0,1
232.52,-12.8286,2.9443,0,1
232.56,-12.9067,2.91562,0,1
232.6,-12.922,2.92271,0,1
232.64,-12.9609,2.91025,0,1
232.68,-12.9795,2.90256,0,1
232.72,-13.0116,2.87189,0,1
232.76,-13.0177,2.87924,0,1
232.8,-12.9882,2.8984,0,1
232.84,-12.9595,2.92433,0,1
232.88,-12.9787,2.91078,0,1
232.92,-12.96,2.90078,0,1
232.96,-12.9418,2.9328,0,1
233,-12.9268,2.94998,0,1
233.04,-12.9233,2.95228,0,1
233.08,-12.9223,2.94587,0,1
233.12,-12.891,2.95401,0,1
233.16,-12.7654,3.00751,0,1
233.2,-12.7121,3.03501,0,1
233.24,-12.7428,3.00707,0,1
233.28,-12.731,2.97534,0,1
233.32,-12.7248,2.98364,0,1
233.36,-12.7483,2.9872,0,1
233.4,-12.6596,3.04713,0,1
233.44,-12.6597,3.00516,0,1
233.48,-12.7317,2.94886,0,1
233.52,-12.7608,2.91822,0,1
233.56,-12.779,2.89447,0,1
233.6,-12.7854,2.87501,0,1
233.64,-12.7055,2.90652,0,1
233.68,-12.796,2.83401,0,1
233.72,-12.8096,2.80251,0,1
233.76,-12.7267,2.80295,0,1
233.8,-12.7401,2.75362,0,1
233.84,-12.8567,2.62034,0,1
233.88,-12.9701,2.45994,0,1
233.92,-13.1395,2.28278,0,1
233.96,-13.313,2.10496,0,1
234,-13.498,1.94369,0,1
234.04,-13.597,1.91412,0,1
234.08,-13.8517,1.86196,0,1
234.12,-14.0238,1.8296,0,1
234.16,-14.1734,1.83923,0,1
234.2,-14.254,1.86182,0,1
234.24,-14.1734,1.96428,0,1
234.28,-14.2546,1.96649,0,1
234.32,-14.3162,2.04776,0,1
234.36,-14.3865,2.10678,0,1
234.4,-14.4851,2.12598,0,1
234.44,-14.5457,2.13274,0,1
234.48,-14.5971,2.13968,0,1
234.52,-14.6396,2.14214,0,1
234.56,-14.6689,2.15551,0,1
234.6,-14.6881,2.15843,0,1
234.64,-14.6964,2.17287,0,1
234.68,-14.6918,2.17712,0,1
234.72,-14.7658,2.17464,0,1
234.76,-14.9181,2.20115,0,1
234.8,-15.0241,2.21158,0,1
234.84,-15.132,2.23069,0,1
234.88,-15.2204,2.23662,0,1
234.92,-15.262,2.2239,0,1
234.96,-15.3103,2.20955,0,1
235,-15.3332,2.18074,0,1
235.04,-15.2937,2.15854,0,1
235.08,-15.2044,2.1084,0,1
235.12,-15.1322,2.0337,0,1
235.16,-15.0536,2.00987,0,1
235.2,-14.9687,2.00259,0,1
235.24,-14.9314,1.98523,0,1
235.28,-14.8991,1.97919,0,1
235.32,-14.8749,1.99449,0,1
235.36,-14.8161,2.00437,0,1
235.4,-14.7761,2.01954,0,1
235.44,-14.7157,2.01146,0,1
235.48,-14.6796,2.01349,0,1
235.52,-14.6399,2.02699,0,1
235.56,-14.6191,2.03121,0,1
235.6,-14.6048,2.03779,0,1
235.64,-14.5716,2.02814,0,1
235.68,-14.5065,2.01968,0,1
235.72,-14.4434,1.98349,0,1
235.76,-14.3503,1.95381,0,1
235.8,-14.3039,1.92338,0,1
235.84,-14.2737,1.87598,0,1
235.88,-14.2463,1.82932,0,1
235.92,-14.1962,1.76432,0,1
235.96,-14.1531,1.6989,0,1
236,-14.1205,1.646,0,1
236.04,-14.0682,1.59274,0,1
236.08,-14.0195,1.54638,0,1
236.12,-13.9727,1.53066,0,1
236.16,-13.889,1.5225,0,1
236.2,-13.8073,1.50448,0,1
236.24,-13.7745,1.51076,0,1
236.28,-13.8139,1.55568,0,1
236.32,-13.8776,1.62009,0,1
236.36,-13.9492,1.67103,0,1
236.4,-14.0597,1.72326,0,1
236.44,-14.1571,1.75583,0,1
236.48,-14.2358,1.78212,0,1
236.52,-14.3206,1.78305,0,1
236.56,-14.3539,1.77923,0,1
236.6,-14.3844,1.77247,0,1
236.64,-14.3919,1.7643,0,1
236.68,-14.3825,1.7387,0,1
236.72,-14.353,1.72032,0,1
236.76,-14.2856,1.68825,0,1
236.8,-14.1581,1.6556,0,1
236.84,-13.956,1.57974,0,1
236.88,-13.6486,1.5013,0,1
236.92,-13.3131,1.41907,0,1
236.96,-12.9872,1.36023,0,1
237,-12.7499,1.30871,0,1
237.04,-12.53,1.24691,0,1
237.08,-12.252,1.23031,0,1
237.12,-12.1985,1.15977,0,1
237.16,-12.1374,1.14125,0,1
237.2,-12.124,1.14115,0,1
237.24,-12.1252,1.14869,0,1
237.28,-12.1449,1.15323,0,1
237.32,-12.1664,1.15466,0,1
237.36,-12.1592,1.14995,0,1
237.4,-12.0792,1.14258,0,1
237.44,-11.9014,1.17058,0,1
237.48,-11.5824,1.25404,0,1
237.52,-11.2793,1.29949,0,1
237.56,-11.1101,1.33113,0,1
237.6,-10.7563,1.3607,0,1
237.64,-10.5195,1.32509,0,1
237.68,-10.0154,1.32187,0,1
237.72,-9.58925,1.26808,0,1
237.76,-9.22811,1.16919,0,1
237.8,-8.89295,1.06926,0,1
237.84,-8.59449,0.975937,0,1
237.88,-8.34113,0.870766,0,1
237.92,-8.10635,0.71667,0,1
237.96,-7.73139,0.600751,0,1
238,-7.22559,0.499169,0,1
238.04,-6.61861,0.379825,0,1
238.08,-5.50147,0.0908028,0,0
238.12,-4.47602,-0.0678811,0,0
238.16,-2.99833,-0.317464,0,0
238.2,-1.67531,-0.393264,0,0
238.24,-0.334751,-0.412552,0,0
238.28,1.01301,-0.479518,0,0
238.32,2.4316,-0.584589,0,0
238.36,3.64855,-0.739826,0,1
238.4,4.97505,-0.964544,0,1
238.44,6.05369,-1.09031,0,1
238.48,7.26956,-1.19087,0,1
238.52,8.45157,-1.27929,0,1
238.56,9.61765,-1.30532,0,1
238.6,10.1902,-1.32697,0,1
238.64,11.2239,-1.25564,0,1
238.68,12.294,-1.15813,0,1
238.72,13.263,-0.714812,0,1
238.76,14.0991,-0.817411,0,1
238.8,15.1326,-0.497405,0,1
238.84,15.6979,-0.32993,0,1
238.88,16.5059,-0.244706,0,1
238.92,17.3696,-0.581658,0,1
238.96,18.195,-0.746558,0,1
239,18.9982,-0.929726,0,1
239.04,19.8886,-1.10496,0,1
239.08,20.7522,-1.25457,0,1
239.12,21.6227,-1.26206,0,1
239.16,22.4184,-1.16674,0,1
239.2,22.7852,-0.609297,0,1
239.24,23.1517,-0.258999,0,1
239.28,23.2195,-0.107197,0,1
239.32,23.1795,0.11651,0,1
239.36,23.1215,0.305022,0,1
239.4,23.1843,0.624788,0,1
239.44,23.3006,0.918797,0,1
239.48,23.3838,1.06862,0,1
239.52,23.555,1.16055,0,1
239.56,23.6286,1.21867,0,1
239.6,23.8804,1.23251,0,1
239.64,24.1169,1.17865,0,1
239.68,24.31,1.04855,0,1
239.72,24.4617,0.880878,0,1
239.76,24.556,0.687594,0,1
239.8,24.553,0.389116,0,1
239.84,24.4326,0.142149,0,1
239.88,24.2811,-0.0207868,0,1
239.92,24.1243,-0.124487,0,1
239.96,23.9523,-0.182962,0,1
240,23.7748,-0.241639,0,1
240.04,23.6479,-0.241924,0,1
240.08,23.5447,-0.226504,0,1
240.12,23.52,-0.199881,0,1
240.16,23.5687,-0.145162,0,1
240.2,23.4729,-0.209513,0,1
240.24,23.4765,-0.213994,0,1
240.28,23.5795,-0.139634,0,1
240.32,23.6532,-0.127116,0,1
240.36,23.7682,-0.113914,0,1
240.4,23.8859,-0.105177,0,1
240.44,23.9129,-0.161843,0,1
240.48,24.089,-0.147541,0,1
240.52,24.0618,-0.248188,0,1
240.56,24.0368,-0.281367,0,1
240.6,24.0303,-0.311907,0,1
240.64,24.0465,-0.30426,0,1
240.68,23.8706,-0.429727,0,1
240.72,23.8846,-0.410033,0,1
240.76,23.7973,-0.421531,0,1
240.8,23.6341,-0.492816,0,1
240.84,23.5406,-0.489029,0,1
240.88,23.4629,-0.447875,0,1
240.92,23.4141,-0.410705,0,1
240.96,23.3881,-0.365351,0,1
241,23.328,-0.322976,0,1
241.04,23.3482,-0.263282,0,1
241.08,23.3654,-0.184509,0,1
241.12,23.3871,-0.190248,0,1
241.16,23.3799,-0.112198,0,1
241.2,23.3856,-0.0873674,0,1
241.24,23.4392,-0.0461948,0,1
241.28,23.5007,0.0118265,0,1
241.32,23.5589,-0.0100136,0,1
241.36,23.7687,0.0330293,0,1
241.4,24.0492,0.12557,0,1
241.44,24.4034,0.209889,0,1
241.48,24.676,0.272487,0,1
241.52,24.8579,0.24847,0,1
241.56,24.9842,0.258247,0,1
241.6,25.1975,0.23618,0,1
241.64,25.3772,0.223938,0,1
241.68,25.5412,0.19876,0,1
241.72,25.7229,0.156875,0,1
241.76,25.8556,0.0889988,0,1
241.8,25.8603,-0.00901663,0,1
241.84,25.9463,-0.0833079,0,1
241.88,25.9848,-0.0926691,0,1
241.92,26.0422,-0.152615,0,1
241.96,26.1327,-0.196221,0,1
242,26.2704,-0.23351,0,1
242.04,26.4771,-0.233565,0,1
242.08,26.6629,-0.24134,0,1
242.12,26.8373,-0.239964,0,1
242.16,26.9801,-0.231429,0,1
242.2,27.1008,-0.250624,0,1
242.24,27.1814,-0.289839,0,1
242.28,27.175,-0.343986,0,1
242.32,27.1798,-0.39693,0,1
242.36,27.1992,-0.441481,0,1
242.4,27.292,-0.477879,0,1
242.44,27.2683,-0.514927,0,1
242.48,27.1732,-0.499794,0,1
242.52,27.1434,-0.458145,0,1
242.56,27.1304,-0.457076,0,1
242.6,27.1212,-0.44203,0,1
242.64,27.1131,-0.391479,0,1
242.68,26.9576,-0.390912,0,1
242.72,26.7229,-0.363377,0,1
242.76,26.4446,-0.401929,0,1
242.8,26.1054,-0.512813,0,1
242.84,25.7698,-0.599993,0,1
242.88,25.3876,-0.654943,0,1
242.92,25.0414,-0.664112,0,1
242.96,24.7415,-0.673355,0,1
243,24.4665,-0.648533,0,1
243.04,24.2219,-0.650435,0,1
243.08,23.8605,-0.70567,0,1
243.12,23.498,-0.778604,0,1
243.16,23.2112,-0.716691,0,1
243.2,22.7696,-0.732528,0,1
243.24,22.3039,-0.765661,0,1
243.28,21.9153,-0.710791,0,1
243.32,21.5572,-0.642901,0,1
243.36,21.2322,-0.514804,0,1
243.4,20.9989,-0.401952,0,1
243.44,20.835,-0.33235,0,1
243.48,20.7473,-0.258546,0,1
243.52,20.6917,-0.176372,0,1
243.56,20.6691,-0.136183,0,1
243.6,20.6311,-0.0903469,0,1
243.64,20.6335,-0.0661157,0,1
243.68,20.6543,-0.0814124,0,1
243.72,20.6885,-0.0849852,0,1
243.76,20.7221,-0.108995,0,1
243.8,20.7643,-0.133804,0,1
243.84,20.7868,-0.148856,0,1
243.88,20.7737,-0.128948,0,1
243.92,20.8091,-0.121851,0,1
243.96,20.8097,-0.0767798,0,1
244,20.7704,-0.00826325,0,1
244.04,20.6959,0.0214113,0,1
244.08,20.6389,0.0409698,0,1
244.12,20.5535,0.0846705,0,1
244.16,20.3719,0.11041,0,1
244.2,20.1294,0.0794574,0,1
244.24,19.9606,-0.0292577,0,1
244.28,19.7729,-0.00993988,0,1
244.32,19.4736,-0.00627186,0,1
244.36,19.2688,0.0673213,0,1
244.4,18.964,-0.00275424,0,1
244.44,18.6964,-0.0750233,0,1
244.48,18.3555,-0.214044,0,1
244.52,17.9775,-0.294787,0,1
244.56,17.5813,-0.299217,0,1
244.6,17.3808,-0.323043,0,1
244.64,17.0146,-0.290623,0,1
244.68,16.6305,-0.234124,0,1
244.72,16.2704,-0.166934,0,1
244.76,15.886,-0.0625386,0,1
244.8,15.4776,-0.0311212,0,1
244.84,15.1039,-0.042731,0,1
244.88,14.7728,-0.0854426,0,1
244.92,14.4322,-0.549829,0,1
244.96,14.1023,-0.814577,0,1
245,13.7568,-1.0859,0,1
245.04,13.4347,-1.34928,0,1
245.08,13.1799,-1.55053,0,1
245.12,13.007,-1.6132,0,1
245.16,12.7599,-1.3252,0,1
245.2,12.6032,-1.15596,0,1
245.24,12.4885,-0.946327,0,1
245.28,12.4197,-0.75989,0,1
245.32,12.4678,-0.687123,0,1
245.36,12.4957,-0.588158,0,1
245.4,12.3891,-0.430172,0,1
245.44,12.2806,-0.305438,0,1
245.48,12.197,-0.193749,0,1
245.52,12.0795,-0.0954209,0,1
245.56,12.0146,-0.0450018,0,1
245.6,11.9319,0.0265813,0,1
245.64,11.8645,0.100551,0,1
245.68,11.6717,0.295763,0,1
245.72,11.5784,0.358923,0,1
245.76,11.5338,0.390999,0,1
245.8,11.4965,0.432673,0,1
245.84,11.4778,0.460906,0,1
245.88,11.4934,0.464031,0,1
245.92,11.5057,0.467264,0,1
245.96,11.5071,0.463402,0,1
246,11.4801,0.464536,0,1
246.04,11.4483,0.468602,0,1
246.08,11.4273,0.473572,0,1
246.12,11.4121,0.480581,0,1
246.16,11.4148,0.485509,0,1
246.2,11.4954,0.37187,0,1
246.24,11.6084,0.333054,0,1
246.28,11.7688,0.268839,0,1
246.32,11.9124,0.19923,0,1
246.36,11.9253,0.30997,0,1
246.4,12.0156,0.319916,0,1
246.44,12.0972,0.32958,0,1
246.48,12.231,0.328044,0,1
246.52,12.3407,0.33875,0,1
246.56,12.4307,0.357394,0,1
246.6,12.4817,0.364575,0,1
246.64,12.5465,0.374201,0,1
246.68,12.5783,0.379568,0,1
246.72,12.6279,0.385487,0,1
246.76,12.6393,0.401463,0,1
246.8,12.6437,0.410942,0,1
246.84,12.6278,0.433576,0,1
246.88,12.5849,0.445187,0,1
246.92,12.5133,0.450047,0,1
246.96,12.4328,0.451886,0,1
247,12.2945,0.451568,0,1
247.04,12.1649,0.414713,0,1
247.08,11.565,0.554237,0,1
247.12,11.3167,0.547661,0,1
247.16,11.107,0.493366,0,1
247.2,10.9348,0.383466,0,1
247.24,10.7761,0.300795,0,1
247.28,10.6318,0.21425,0,1
247.32,11.1685,-0.145069,0,1
247.36,11.3416,-0.305229,0,1
247.4,11.5524,-0.551516,0,1
247.44,11.7417,-0.816769,0,1
247.48,11.9278,-1.04016,0,1
247.52,11.997,-1.13752,0,1
247.56,12.0565,-1.21303,0,1
247.6,12.0774,-1.22154,0,1
247.64,12.0272,-1.07493,0,1
247.68,12.0012,-0.941697,0,1
247.72,11.3779,-0.528037,0,1
247.76,11.7161,-0.667233,0,1
247.8,11.0734,-0.341239,0,1
247.84,11.4283,-0.61676,0,1
247.88,11.3984,-0.703838,0,1
247.92,11.3413,-0.821666,0,1
247.96,11.2432,-0.894219,0,1
248,11.1872,-0.957298,0,1
248.04,11.1573,-0.992763,0,1
248.08,10.4321,-0.686718,0,1
248.12,10.1251,-0.607995,0,1
248.16,9.83339,-0.582403,0,1
248.2,10.1018,-0.846256,0,1
248.24,9.98319,-0.869932,0,1
248.28,9.93086,-0.9168,0,1
248.32,9.86785,-0.921647,0,1
248.36,9.81626,-0.90812,0,1
248.4,9.77793,-0.860784,0,1
248.44,9.75914,-0.797991,0,1
248.48,9.76096,-0.738977,0,1
248.52,9.76943,-0.690601,0,1
248.56,9.79877,-0.668705,0,1
248.6,9.81352,-0.647361,0,1
248.64,9.83638,-0.656929,0,1
248.68,9.83662,-0.668813,0,1
248.72,9.84946,-0.641819,0,1
248.76,9.83447,-0.670625,0,1
248.8,9.83184,-0.638733,0,1
248.84,9.81799,-0.646092,0,1
248.88,9.80492,-0.647151,0,1
248.92,9.81905,-0.647823,0,1
248.96,9.89191,-0.885729,0,1
249,9.75712,-0.794771,0,1
249.04,9.8401,-0.849355,0,1
249.08,9.96495,-0.986872,0,1
249.12,10.1257,-1.06154,0,1
249.16,10.3688,-1.27942,0,1
249.2,10.6629,-1.49127,0,1
249.24,10.737,-1.35831,0,1
249.28,10.9172,-1.3691,0,1
249.32,11.0865,-1.33318,0,1
249.36,10.6784,-1.09713,0,1
249.4,10.5202,-0.925467,0,1
249.44,10.3555,-0.782039,0,1
249.48,10.1113,-0.631632,0,1
249.52,9.95245,-0.579005,0,1
249.56,9.8392,-0.528078,0,1
249.6,9.77642,-0.740624,0,1
249.64,9.72413,-0.865903,0,1
249.68,9.78124,-1.01832,0,1
249.72,9.8178,-1.1551,0,1
249.76,9.88472,-1.27188,0,1
249.8,9.92598,-1.35085,0,1
249.84,10.0009,-1.41141,0,1
249.88,10.0557,-1.43082,0,1
249.92,10.1726,-1.4281,0,1
249.96,10.2477,-1.40639,0,1
250,10.4095,-1.37677,0,1
250.04,10.5063,-1.29982,0,1
250.08,10.6217,-0.982232,0,1
250.12,10.6818,-0.831967,0,1
250.16,10.7171,-0.700719,0,1
250.2,10.7358,-0.612695,0,1
250.24,10.7054,-0.537369,0,1
250.28,10.6729,-0.493528,0,1
250.32,10.6533,-0.476474,0,1
250.36,10.6197,-0.454789,0,1
250.4,10.5609,-0.433323,0,1
250.44,10.5363,-0.429994,0,1
250.48,10.5329,-0.42267,0,1
250.52,10.5271,-0.419251,0,1
250.56,10.5519,-0.420082,0,1
250.6,10.5627,-0.420928,0,1
250.64,10.5918,-0.438092,0,1
250.68,10.5452,-0.447119,0,1
250.72,10.4826,-0.485913,0,1
250.76,10.3398,-0.498109,0,1
250.8,10.0502,-0.539238,0,1
250.84,9.81963,-0.591194,0,1
250.88,9.55334,-0.65769,0,1
250.92,9.45424,-1.02228,0,1
250.96,9.33262,-1.15258,0,1
251,9.32669,-1.32681,0,1
251.04,9.25575,-1.4496,0,1
251.08,9.16938,-1.55921,0,1
251.12,9.11711,-1.6796,0,1
251.16,9.03059,-1.75565,0,1
251.2,8.94832,-1.79625,0,1
251.24,8.88317,-1.83265,0,1
251.28,8.79241,-1.84423,0,1
251.32,8.75535,-1.86126,0,1
251.36,8.74127,-1.85312,0,1
251.4,8.78531,-1.81551,0,1
251.44,8.88756,-1.73765,0,1
251.48,8.98933,-1.68328,0,1
251.52,9.14286,-1.62016,0,1
251.56,9.22346,-1.58296,0,1
251.6,9.38097,-1.5156,0,1
251.64,9.48211,-1.46959,0,1
251.68,9.52778,-1.42332,0,1
251.72,9.49114,-1.40351,0,1
251.76,9.46507,-1.38354,0,1
251.8,9.37057,-1.3951,0,1
251.84,9.29247,-1.42996,0,1
251.88,9.20695,-1.50793,0,1
251.92,9.08508,-1.56233,0,1
251.96,8.96847,-1.56804,0,1
252,8.91588,-1.69619,0,1
252.04,8.82164,-1.69911,0,1
252.08,8.71808,-1.81146,0,1
252.12,8.65279,-1.84029,0,1
252.16,8.54891,-1.86592,0,1
252.2,8.45298,-1.80299,0,1
252.24,8.38737,-1.65931,0,1
252.28,8.33015,-1.52878,0,1
252.32,8.28902,-1.37059,0,1
252.36,8.2214,-1.22414,0,1
252.4,8.0644,-1.1065,0,1
252.44,7.92668,-1.05233,0,1
252.48,7.78685,-1.01671,0,1
252.52,7.67249,-0.976696,0,1
252.56,7.45478,-0.89507,0,1
252.6,7.35702,-0.869741,0,1
252.64,7.37826,-0.896397,0,1
252.68,7.24056,-0.857418,0,1
252.72,7.22239,-0.87453,0,1
252.76,7.20816,-0.861297,0,1
252.8,7.18886,-0.887546,0,1
252.84,7.13584,-0.893734,0,1
252.88,7.10983,-0.907919,0,1
252.92,7.07571,-0.900599,0,1
252.96,7.02176,-0.886887,0,1
253,6.9932,-0.885513,0,1
253.04,6.99155,-0.873518,0,1
253.08,6.93007,-0.880544,0,1
253.12,6.94169,-0.909446,0,1
253.16,6.93742,-0.953523,0,1
253.2,6.90478,-0.999667,0,1
253.24,6.90464,-1.05516,0,1
253.28,6.84036,-1.12911,0,1
253.32,6.82623,-1.19383,0,1
253.36,6.8333,-1.22009,0,1
253.4,6.82572,-1.2446,0,1
253.44,6.77691,-1.28443,0,1
253.48,6.81931,-1.29274,0,1
253.52,6.80299,-1.27785,0,1
253.56,6.80485,-1.27254,0,1
253.6,6.76603,-1.28938,0,1
253.64,6.75034,-1.29873,0,1
253.68,6.75069,-1.27983,0,1
253.72,6.79052,-1.24744,0,1
253.76,6.789,-1.22739,0,1
253.8,6.80568,-1.23745,0,1
253.84,6.82352,-1.1975,0,1
253.88,6.84184,-1.18904,0,1
253.92,6.84733,-1.17223,0,1
253.96,6.86367,-1.15506,0,1
254,6.87754,-1.1379,0,1
254.04,6.88524,-1.13973,0,1
254.08,6.92106,-1.11387,0,1
254.12,6.90138,-1.13772,0,1
254.16,6.92448,-1.09729,0,1
254.2,6.94009,-1.06168,0,1
254.24,6.95232,-1.05067,0,1
254.28,7.01446,-1.01854,0,1
254.32,7.04597,-0.945172,0,1
254.36,7.13644,-0.888181,0,1
254.4,7.16821,-0.825204,0,1
254.44,7.21181,-0.788632,0,1
254.48,7.23351,-0.778102,0,1
254.52,7.23624,-0.749123,0,1
254.56,7.25099,-0.733048,0,1
254.6,7.24228,-0.742904,0,1
254.64,7.24127,-0.74781,0,1
254.68,7.21674,-0.778675,0,1
254.72,7.16841,-0.788666,0,1
254.76,7.14568,-0.792182,0,1
254.8,7.14435,-0.798537,0,1
254.84,7.14443,-0.802114,0,1
254.88,7.19279,-0.786152,0,1
254.92,7.19915,-0.746994,0,1
254.96,7.21183,-0.754253,0,1
255,7.23002,-0.74533,0,1
255.04,7.27287,-0.713794,0,1
255.08,7.25216,-0.741892,0,1
255.12,7.25694,-0.746174,0,1
255.16,7.23985,-0.772407,0,1
255.2,7.2352,-0.75939,0,1
255.24,7.19999,-0.767786,0,1
255.28,7.1937,-0.771967,0,1
255.32,7.20155,-0.748512,0,1
255.36,7.23943,-0.723593,0,1
255.4,7.27332,-0.703652,0,1
255.44,7.28225,-0.705833,0,1
255.48,7.27514,-0.684453,0,1
255.52,7.26634,-0.730509,0,1
255.56,7.26207,-0.742724,0,1
255.6,7.26258,-0.760117,0,1
255.64,7.21242,-0.854543,0,1
255.68,7.21087,-0.862505,0,1
255.72,7.15342,-0.917809,0,1
255.76,7.06497,-0.988309,0,1
255.8,7.0174,-1.03092,0,1
255.84,6.95785,-1.03869,0,1
255.88,6.89828,-1.0649,0,1
255.92,6.84666,-1.0859,0,1
255.96,6.85063,-1.06645,0,1
256,6.83065,-1.05749,0,1
256.04,6.82166,-1.05339,0,1
256.08,6.81847,-1.04697,0,1
256.12,6.91074,-0.980243,0,1
256.16,7.05125,-0.89444,0,1
256.2,7.19987,-0.827642,0,1
256.24,7.30771,-0.713135,0,1
256.28,7.43474,-0.625213,0,1
256.32,7.51798,-0.544882,0,1
256.36,7.60585,-0.449321,0,1
256.4,7.69675,-0.374433,0,1
256.44,7.7302,-0.329004,0,1
256.48,7.73886,-0.300716,0,1
256.52,7.76213,-0.265324,0,1
256.56,7.87186,-0.248986,0,1
256.6,7.90708,-0.243195,0,1
256.64,8.05748,-0.220676,0,1
256.68,8.26376,-0.215873,0,1
